name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pflu,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,pvac,ve,nsam
special_se_f,ve-pvac,admin,0.1341465740219259,0.012760859332113746,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.1,500000
special_se_f,ve-pvac,admin,0.25848787168666987,0.011516513119669643,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.2,500000
special_se_f,ve-pvac,admin,0.37462663742762853,0.010076523192890579,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.48323184460849933,0.00914549019102127,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.4,500000
special_se_f,ve-pvac,admin,0.5837290071090371,0.007808456930808825,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.5,500000
special_se_f,ve-pvac,admin,0.6775254016542518,0.006374413885667779,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.6,500000
special_se_f,ve-pvac,admin,0.7655925926357912,0.005283478789781423,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8481976654307983,0.004268088723922473,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.8,500000
special_se_f,ve-pvac,admin,0.9266381139365564,0.00270951602192836,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.9,500000
special_se_f,ve-pvac,admin,0.1344520333834311,0.00939152554740829,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.1,500000
special_se_f,ve-pvac,admin,0.25892997455504724,0.00829727800359604,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.2,500000
special_se_f,ve-pvac,admin,0.3744053248206402,0.007119950007537091,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.4820685178927847,0.006326013492836789,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.4,500000
special_se_f,ve-pvac,admin,0.5829681336078743,0.005349227717261332,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.5,500000
special_se_f,ve-pvac,admin,0.6773085805987761,0.004625328417791129,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.6,500000
special_se_f,ve-pvac,admin,0.7654448618105288,0.003671709535009809,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8482277576566105,0.0030560988424416864,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.8,500000
special_se_f,ve-pvac,admin,0.9263982459481526,0.002015028263305992,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.9,500000
special_se_f,ve-pvac,admin,0.13468357795547145,0.0075300588111408455,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.1,500000
special_se_f,ve-pvac,admin,0.2594815571561306,0.006651644082184486,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.2,500000
special_se_f,ve-pvac,admin,0.37502378167174194,0.006063316473570531,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.4829904744392613,0.005454834413417366,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.4,500000
special_se_f,ve-pvac,admin,0.5830928035269699,0.00471468895408213,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.5,500000
special_se_f,ve-pvac,admin,0.6773723614853762,0.0036481024518133696,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.6,500000
special_se_f,ve-pvac,admin,0.7651685305314183,0.0032097773892507827,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.848154397433259,0.0024464212842720645,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.8,500000
special_se_f,ve-pvac,admin,0.9264260888285076,0.0015947292459256625,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.9,500000
special_se_f,ve-pvac,admin,0.1342261170574519,0.0070067726092046395,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.1,500000
special_se_f,ve-pvac,admin,0.2590662950712487,0.006159983537116573,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.2,500000
special_se_f,ve-pvac,admin,0.3748083722180638,0.005264851156277511,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.4822514906040938,0.0047156514136252135,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.4,500000
special_se_f,ve-pvac,admin,0.5830004086462781,0.003945526780657563,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.5,500000
special_se_f,ve-pvac,admin,0.6772831964426923,0.0034888979560934786,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.6,500000
special_se_f,ve-pvac,admin,0.7652207506863402,0.002634836172188477,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8483341726992363,0.0020951983053095953,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.8,500000
special_se_f,ve-pvac,admin,0.9263424663182889,0.001421554716757301,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.9,500000
special_se_f,ve-pvac,admin,0.13482823241051156,0.006446817407933474,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.1,500000
special_se_f,ve-pvac,admin,0.2593249207822824,0.0056013361923557365,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.2,500000
special_se_f,ve-pvac,admin,0.3751685787896713,0.004922454379970101,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.4824258815918345,0.004295348525994921,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.4,500000
special_se_f,ve-pvac,admin,0.5832490987827448,0.003637745425263055,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.5,500000
special_se_f,ve-pvac,admin,0.6771279185879119,0.0031968985409747412,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.6,500000
special_se_f,ve-pvac,admin,0.7655164132705451,0.002621775582758139,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8484535272073438,0.0019453766222951648,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.8,500000
special_se_f,ve-pvac,admin,0.9263807205035359,0.0012499892130995885,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.9,500000
special_se_f,ve-pvac,admin,0.13472291626810926,0.006109305335905402,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.1,500000
special_se_f,ve-pvac,admin,0.2592805873128559,0.005492301715452118,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.2,500000
special_se_f,ve-pvac,admin,0.3744787652155082,0.004717218077871593,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.48268589225855585,0.00404657688639182,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.4,500000
special_se_f,ve-pvac,admin,0.5829830825173118,0.0033978963698288764,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.5,500000
special_se_f,ve-pvac,admin,0.6771377845332096,0.0028946465300291758,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.6,500000
special_se_f,ve-pvac,admin,0.7654217758763628,0.0023022075303812824,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8482107168019006,0.0018454216058470065,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.8,500000
special_se_f,ve-pvac,admin,0.9262934499142494,0.001162519793003985,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.9,500000
special_se_f,ve-pvac,admin,0.13424720091608608,0.005831093505064776,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.1,500000
special_se_f,ve-pvac,admin,0.25884637869155247,0.005011245402019853,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.2,500000
special_se_f,ve-pvac,admin,0.37465762338499514,0.004525344360111528,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.4825203409450116,0.003721838291300139,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.4,500000
special_se_f,ve-pvac,admin,0.5831866885359369,0.0034136446246054307,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.5,500000
special_se_f,ve-pvac,admin,0.6770599414519965,0.002694394052065472,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.6,500000
special_se_f,ve-pvac,admin,0.765436396625903,0.0022640581808445084,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8483293331180207,0.0017333707279507818,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.8,500000
special_se_f,ve-pvac,admin,0.926310337975662,0.0010671553920878307,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.9,500000
special_se_f,ve-pvac,admin,0.1349249067882298,0.0055665596355481675,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.1,500000
special_se_f,ve-pvac,admin,0.25919882151353796,0.005239703042303283,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.2,500000
special_se_f,ve-pvac,admin,0.37466852703890463,0.004281636042347141,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.482655885794807,0.0036452781946420946,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.4,500000
special_se_f,ve-pvac,admin,0.5831788376829712,0.0033254961877505007,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.5,500000
special_se_f,ve-pvac,admin,0.6772063087730443,0.0025269757499419123,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.6,500000
special_se_f,ve-pvac,admin,0.7656924892681322,0.0021219179111040144,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8484175819005813,0.0016352204070956143,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.8,500000
special_se_f,ve-pvac,admin,0.9263910744964603,0.0010576172818072605,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.9,500000
special_se_f,ve-pvac,admin,0.13420191932615005,0.005318245243323615,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.1,500000
special_se_f,ve-pvac,admin,0.25971101071093783,0.004758488107108655,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.2,500000
special_se_f,ve-pvac,admin,0.3747742408341984,0.004095726849475751,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.482447170274056,0.003553161139472645,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.4,500000
special_se_f,ve-pvac,admin,0.5832762286257986,0.0031756626390827512,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.5,500000
special_se_f,ve-pvac,admin,0.6771170921998563,0.0025591479748379707,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.6,500000
special_se_f,ve-pvac,admin,0.765278471733575,0.002006184636745846,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8483806420442283,0.0015354424263753928,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.8,500000
special_se_f,ve-pvac,admin,0.9264290548411024,9.507318932372749e-4,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.9,500000
special_se_f,ve-pvac,admin,0.13465329064641354,0.0054419256731287,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.1,500000
special_se_f,ve-pvac,admin,0.2591964070429654,0.004503462534509854,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.2,500000
special_se_f,ve-pvac,admin,0.3751337055429745,0.004173922192446827,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.30000000000000004,500000
special_se_f,ve-pvac,admin,0.48257715370884235,0.0036486688216678495,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.4,500000
special_se_f,ve-pvac,admin,0.5831141104528335,0.0031124319927030054,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.5,500000
special_se_f,ve-pvac,admin,0.6772357418711942,0.0023833403790753916,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.6,500000
special_se_f,ve-pvac,admin,0.7654576071139132,0.001971573717323796,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.7000000000000001,500000
special_se_f,ve-pvac,admin,0.8483421775542248,0.0014897639944644629,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.8,500000
special_se_f,ve-pvac,admin,0.9263776996627487,8.94987460724367e-4,500000,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.9,500000
special_se_f,ve-pvac,surv,0.09516559363108691,0.015253239315947433,299249.048,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.1,500000
special_se_f,ve-pvac,surv,0.19204254688119132,0.013898222313936564,298497.604,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.2,500000
special_se_f,ve-pvac,surv,0.28998165384939634,0.012793544384155791,297766.23,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.389181844983651,0.012048754256367067,297007.482,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.4,500000
special_se_f,ve-pvac,surv,0.48893309903512383,0.011107202280947278,296254.004,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.5,500000
special_se_f,ve-pvac,surv,0.5885642939093895,0.009198624537420333,295484.154,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.6,500000
special_se_f,ve-pvac,surv,0.6898853255017012,0.0075589547569438675,294725.99,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7920338275469471,0.00615482192260108,294006.616,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.8,500000
special_se_f,ve-pvac,surv,0.8958818045628831,0.003975991472704149,293239.402,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.05,0.9,500000
special_se_f,ve-pvac,surv,0.09565282523003064,0.011115443824097154,298519.89,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.1,500000
special_se_f,ve-pvac,surv,0.19232061935849934,0.010365103257010285,296999.668,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.2,500000
special_se_f,ve-pvac,surv,0.28927547830330114,0.009572012069322476,295487.776,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.3879691695423303,0.0086773830523826,294017.514,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.4,500000
special_se_f,ve-pvac,surv,0.48745698258196735,0.007678287017533284,292480.774,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.5,500000
special_se_f,ve-pvac,surv,0.5884176973800982,0.006510498979208215,291001.19,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.6,500000
special_se_f,ve-pvac,surv,0.6897078570039823,0.00529439823900186,289483.234,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7918295598451647,0.004370871093817359,287977.254,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.8,500000
special_se_f,ve-pvac,surv,0.8954645035350909,0.002902752990531877,286493.958,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.1,0.9,500000
special_se_f,ve-pvac,surv,0.09593071169383525,0.009383473263541182,297740.37,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.1,500000
special_se_f,ve-pvac,surv,0.1928703919788739,0.008096597349255438,295502.026,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.2,500000
special_se_f,ve-pvac,surv,0.28982330874791284,0.007943124467252018,293246.15,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.38870681443517774,0.0072971042611606664,291029.84,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.4,500000
special_se_f,ve-pvac,surv,0.48771072627541723,0.00646199574682335,288730.662,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.5,500000
special_se_f,ve-pvac,surv,0.5884753289901826,0.005166670523867703,286497.744,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.6,500000
special_se_f,ve-pvac,surv,0.6892148458610379,0.00455947172031696,284266.824,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7917787728826006,0.0035809489043922916,282003.232,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.8,500000
special_se_f,ve-pvac,surv,0.8955396910270753,0.0023628302625202584,279745.904,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.15000000000000002,0.9,500000
special_se_f,ve-pvac,surv,0.09524878564551645,0.008636511501434437,296964.318,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.1,500000
special_se_f,ve-pvac,surv,0.19256584545891942,0.007878113951029268,294012.646,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.2,500000
special_se_f,ve-pvac,surv,0.2895197959789805,0.006689207984001494,291002.936,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.387991714830274,0.006337875952806513,287999.22,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.4,500000
special_se_f,ve-pvac,surv,0.48766917259902065,0.00553526858995542,284994.75,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.5,500000
special_se_f,ve-pvac,surv,0.5882992017866991,0.004975913857629538,282001.61,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.6,500000
special_se_f,ve-pvac,surv,0.6893847494153613,0.003956978720719735,278994.546,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7920494687010999,0.0030912136890656385,275995.41,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.8,500000
special_se_f,ve-pvac,surv,0.895473935015589,0.0020716827039495016,273026.066,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.2,0.9,500000
special_se_f,ve-pvac,surv,0.09592720442965189,0.007739578841031042,296260.6,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.1,500000
special_se_f,ve-pvac,surv,0.1925494494827775,0.007018339743889349,292489.83,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.2,500000
special_se_f,ve-pvac,surv,0.2904251402905706,0.0065339221058918154,288773.348,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.38821771670032074,0.005777524545140638,285017.72,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.4,500000
special_se_f,ve-pvac,surv,0.48810819613436296,0.00492869412300208,281253.99,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.5,500000
special_se_f,ve-pvac,surv,0.5881856013672647,0.004510780888648416,277476.792,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.6,500000
special_se_f,ve-pvac,surv,0.6896100163096216,0.00382391045078518,273730.792,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.792267386339473,0.0028397309853127085,270025.21,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.8,500000
special_se_f,ve-pvac,surv,0.895464817839927,0.001859468080472447,266251.39,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.25,0.9,500000
special_se_f,ve-pvac,surv,0.0962563887938104,0.007456281332774777,295497.014,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.1,500000
special_se_f,ve-pvac,surv,0.19259990781145955,0.006749909844646057,290991.44,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.2,500000
special_se_f,ve-pvac,surv,0.28946212061349585,0.006079072012361088,286513.922,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.3886157046083807,0.005582696223054465,282001.084,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.4,500000
special_se_f,ve-pvac,surv,0.4875282228224117,0.004605460850076597,277494.8,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.5,500000
special_se_f,ve-pvac,surv,0.5880955095563641,0.003915605025303205,273013.326,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.6,500000
special_se_f,ve-pvac,surv,0.6896596678743608,0.003335261620866259,268489.496,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7918562963476308,0.0027326556063419025,264000.538,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.8,500000
special_se_f,ve-pvac,surv,0.8953316846443122,0.0017354646972642075,259491.314,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.3,0.9,500000
special_se_f,ve-pvac,surv,0.0953428800242293,0.007087184820608567,294757.928,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.1,500000
special_se_f,ve-pvac,surv,0.19186130177042712,0.006539846199193237,289505.972,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.2,500000
special_se_f,ve-pvac,surv,0.2899371183731931,0.00600205021682941,284252.48,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.38855541019739664,0.005019363673590872,278987.878,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.4,500000
special_se_f,ve-pvac,surv,0.4879857488488576,0.004683637150909504,273756.882,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.5,500000
special_se_f,ve-pvac,surv,0.5881040576719108,0.0037788107748760263,268476.952,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.6,500000
special_se_f,ve-pvac,surv,0.6896215409867402,0.003226889199837839,263243.212,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7921347777933357,0.002548697180126825,258000.762,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.8,500000
special_se_f,ve-pvac,surv,0.8953767542625172,0.001589257277194056,252759.606,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.35000000000000003,0.9,500000
special_se_f,ve-pvac,surv,0.09622218626541836,0.006722400092833039,294026.576,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.1,500000
special_se_f,ve-pvac,surv,0.19240257565367852,0.006337119507985511,288013.798,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.2,500000
special_se_f,ve-pvac,surv,0.2897357888982626,0.0056902688376138854,282006.36,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.3884453840800781,0.005129787298702174,275979.122,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.4,500000
special_se_f,ve-pvac,surv,0.48779992475818446,0.004584109520074206,269979.724,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.5,500000
special_se_f,ve-pvac,surv,0.588252279657107,0.0036015385765358204,263979.97,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.6,500000
special_se_f,ve-pvac,surv,0.6899466781599353,0.003127354832493529,258004.946,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7921509133956565,0.002405514842746033,251992.698,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.8,500000
special_se_f,ve-pvac,surv,0.895480380392882,0.0015622568043957188,245988.978,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.4,0.9,500000
special_se_f,ve-pvac,surv,0.0951532378761941,0.006721101255755912,293268.276,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.1,500000
special_se_f,ve-pvac,surv,0.19302992476539177,0.006120823514594191,286499.15,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.2,500000
special_se_f,ve-pvac,surv,0.2900553238229003,0.00528245638981429,279748.852,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.3882624265911007,0.0049355290771353946,272984.9,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.4,500000
special_se_f,ve-pvac,surv,0.4880310415858303,0.004429413971073319,266254.136,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.5,500000
special_se_f,ve-pvac,surv,0.5881427863594744,0.003691953344337538,259467.19,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.6,500000
special_se_f,ve-pvac,surv,0.6893875010814347,0.0029649139608686143,252757.68,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.7000000000000001,500000
special_se_f,ve-pvac,surv,0.7921923370691232,0.0022616412361857853,246033.638,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.8,500000
special_se_f,ve-pvac,surv,0.8956065348975603,0.0014294721014403656,239262.934,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.45,0.9,500000
special_se_f,ve-pvac,surv,0.09558581697142124,0.00648211030391106,292511.276,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.1,500000
special_se_f,ve-pvac,surv,0.1926538572840639,0.00578456382170597,284973.02,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.2,500000
special_se_f,ve-pvac,surv,0.2902361345786163,0.005574499998486244,277518.628,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.30000000000000004,500000
special_se_f,ve-pvac,surv,0.3884829037999272,0.00496017817344361,269986.402,0.3,0.3,1,1,1,1,1,1,0.95,1,1,0.5,0.4,500000
